Open,High,Low,Close,Volume,Stock,,,Open,High,Low,Close,Volume,,Open,High,Low,Close,Volume,Stock
318.480011,320.380005,316.880005,318.329987,2468600,319.130005,,,,,,,,,0.019433094,0.017021956,0.019016776,0.017905228,0.060431136,319.130005
318.890015,321.309998,316.950012,319.320007,1915800,328.930008,,,,,,,,,0.019666886,0.017550337,0.019057265,0.018470128,0.036146219,328.930008
327.600006,331.720001,326.140015,326.279999,4939100,330.3999935,,,,,,,,,0.024633495,0.023464843,0.024372478,0.022441456,0.168962048,330.3999935
327.799988,334.089996,326.709991,333.209991,3420400,331.6600035,,,,,,,,,0.024747528,0.02481137,0.024702135,0.026395667,0.102244422,331.6600035
334,335,328.320007,333.630005,3896700,335.7849885,,,,,,,,,0.028282897,0.025328394,0.025633318,0.026635325,0.123168637,335.7849885
335.480011,337.799988,333.769989,334.529999,2485400,334.410004,,,,,,,,,0.029126829,0.026919224,0.028785419,0.027148856,0.061169173,334.410004
334.869995,335.809998,333.01001,335.130005,1713800,335.5899965,,,,,,,,,0.028778986,0.025788599,0.02834587,0.027491216,0.027272208,335.5899965
334.679993,337.160004,334.019989,335.779999,1810500,334.404999,,,,,,,,,0.028670643,0.026555613,0.028930011,0.027862098,0.031520311,334.404999
336.480011,336.579987,332.230011,332.910004,1971100,332.4399875,,,,,,,,,0.029697049,0.026226073,0.027894743,0.026224497,0.038575589,332.4399875
332.98999,334.079987,330.799988,331.589996,2211200,334.73999,,,,,,,,,0.02770697,0.024805683,0.027067662,0.025471308,0.049123362,334.73999
333.209991,336.769989,332.709991,334.019989,1957700,339.4549865,,,,,,,,,0.027832419,0.026334024,0.028172349,0.026857847,0.037986917,339.4549865
337,344.359985,334.549988,341.829987,3654700,344.0050045,,,,,,,,,0.029993557,0.030646326,0.029236546,0.031314184,0.112537396,344.0050045
342.089996,346.670013,341.339996,343.179993,2961600,340.2949985,,,,,,,,,0.032895973,0.031958782,0.033163676,0.03208449,0.082088995,340.2949985
340,341.790009,338.799988,340.019989,2252700,339.75,,,,,,,,,0.031704216,0.029186178,0.031694614,0.030281411,0.050946488,339.75
341.76001,341.820007,337.679993,339.040009,1939500,339.830002,,,,,,,,,0.032707808,0.029203222,0.031046844,0.02972224,0.037187378,339.830002
339.980011,342.5,337.160004,342.380005,2326000,340.4099885,,,,,,,,,0.031692818,0.029589564,0.030746098,0.031628021,0.054166612,340.4099885
342.540009,343.269989,337.549988,339,1993700,346.479996,,,,,,,,,0.033152579,0.030027038,0.030971653,0.029699411,0.039568424,346.479996
343.690002,349.380005,343.579987,345.950012,3965600,344.6649935,,,,,,,,,0.033808327,0.03349848,0.034459217,0.033665045,0.126195465,344.6649935
346.299988,346.829987,342.5,346.380005,2107000,342.4250035,,,,,,,,,0.035296593,0.032049672,0.033834586,0.033910397,0.044545778,342.4250035
344.540009,345.809998,339.040009,342.339996,2955300,335.4700015,,,,,,,,,0.034293018,0.031470159,0.031833435,0.031605192,0.081812231,335.4700015
341.609985,341.76001,329.179993,329.75,4646800,331.900009,,,,,,,,,0.032622261,0.029169134,0.026130707,0.024421418,0.156121091,331.900009
334.299988,334.980011,328.820007,331.329987,3797400,329.7000125,,,,,,,,,0.028453956,0.025317037,0.025922503,0.025322949,0.118806314,329.7000125
329.940002,333.01001,326.390015,330.519989,2720200,330.840012,,,,,,,,,0.025967807,0.024197769,0.024517071,0.024860769,0.071484112,330.840012
329.559998,332.890015,328.790009,331.190002,3429300,325.1649935,,,,,,,,,0.025751121,0.024129594,0.025905153,0.025243074,0.102635406,325.1649935
330.910004,331.329987,319,323.890015,4000400,324.7900085,,,,,,,,,0.026520921,0.023243254,0.020242915,0.021077746,0.127724255,324.7900085
321.070007,329.480011,320.100006,327.76001,3259900,324.7599945,,,,,,,,,0.020909961,0.022192179,0.020879124,0.023285942,0.095193537,324.7599945
327.76001,328,321.519989,324,4136000,325.4049985,,,,,,,,,0.024724732,0.021351302,0.021700398,0.021140503,0.133681265,325.4049985
325.440002,327.100006,323.709991,325,2576900,329.1650085,,,,,,,,,0.023401818,0.020839965,0.022967028,0.021711097,0.065188836,329.1650085
327.600006,332.76001,325.570007,331.320007,6886200,325.274994,,,,,,,,,0.024633495,0.02405573,0.024042803,0.025317254,0.254499607,325.274994
328.48999,329.48999,321.059998,324.5,3109700,324.425003,,,,,,,,,0.025140981,0.022197849,0.021434354,0.0214258,0.088595139,324.425003
322.459991,327.600006,321.25,323.630005,2352600,324.5,,,,,,,,,0.021702557,0.021124043,0.021544245,0.020929386,0.05533517,324.5
324.170013,329.440002,319.559998,328.209991,2642200,324.9700015,,,,,,,,,0.022677645,0.022169448,0.0205668,0.023542698,0.068057514,324.9700015
327.98999,328.540009,321.399994,321.929993,2928800,320.5700075,,,,,,,,,0.024855871,0.021658112,0.021630997,0.01995937,0.080648066,320.5700075
320.600006,323.5,317.640015,323.209991,3638000,321.375,,,,,,,,,0.020641957,0.0187946,0.019456342,0.020689729,0.111803753,321.375
320.5,323.75,319,321.820007,1924600,320.9700015,,,,,,,,,0.020584931,0.018936639,0.020242915,0.019896612,0.03653281,320.9700015
321.359985,323.429993,318.51001,322.440002,2636200,318.8600005,,,,,,,,,0.021075312,0.018754825,0.01995952,0.020250378,0.06779393,318.8600005
322.040009,322.170013,315.549988,317.459991,3089100,314.9199985,,,,,,,,,0.021463075,0.01803896,0.018247535,0.017408814,0.087690165,314.9199985
316.920013,318.529999,311.309998,318.410004,3553900,322.3450015,,,,,,,,,0.018543552,0.015970864,0.015795256,0.017950886,0.108109177,322.3450015
320.359985,325.160004,319.529999,322.73999,3037400,321.8650055,,,,,,,,,0.020505092,0.019737741,0.02054945,0.020421549,0.085418946,321.8650055
323.5,324.130005,319.600006,322.200012,2290300,319.3350065,,,,,,,,,0.02229559,0.019152541,0.02058994,0.020113441,0.052598284,319.3350065
319.429993,322,316.670013,316.980011,2365400,319.125,,,,,,,,,0.019974792,0.017942366,0.018895323,0.01713494,0.055897483,319.125
316.579987,324.109985,314.140015,322.700012,3452800,318.394989,,,,,,,,,0.018349663,0.019141167,0.01743205,0.020398738,0.103667778,318.394989
321.48999,322.269989,314.519989,315.369995,3587900,314.574997,,,,,,,,,0.021149443,0.018095762,0.017651816,0.016216275,0.109602822,314.574997
314.019989,317.769989,311.380005,311.390015,3681900,308.3350065,,,,,,,,,0.016889901,0.01553906,0.015835746,0.013945323,0.113732312,308.3350065
309.869995,313.200012,303.470001,306.450012,4363900,308.994995,,,,,,,,,0.014523493,0.0129426,0.011260845,0.011126587,0.143693082,308.994995
308,312.23999,305.75,308.309998,3385800,303.5,,,,,,,,,0.013457185,0.012397158,0.012579526,0.012187884,0.100724418,303.5
