Open,High,Low,Close,Volume,Stock,,Open,High,Low,Close,Volume
318.06,323.19,314.32,644.28,"4,838,400",321.145,,0.718636848,0.702466793,0.691600502,0.77810029,0.123038078
322.09,323.04,319.25,640.83,"3,894,800",321.055,,0.804472844,0.699620493,0.794609277,0.743569212,0.072560369
321.3,323.53,318.58,647.55,"3,651,900",323.365,,0.787646432,0.708918406,0.780610113,0.810829747,0.059566478
322.31,325.53,321.2,645.25,"4,029,400",326.195,,0.809158679,0.74686907,0.835353113,0.787809028,0.079760771
324.8,328.07,324.32,653.96,"5,096,700",324.01,,0.862193823,0.795066414,0.900543251,0.874987489,0.136855789
325.5,327.07,320.95,646.63,"3,862,900",322.41,,0.877103301,0.776091082,0.830129545,0.801621459,0.070853884
324.66,325.52,319.3,639.48,"4,638,700",319.385,,0.859211928,0.746679317,0.795653991,0.730057051,0.112355163
319.19,322.54,316.23,645.15,"4,585,400",320.45,,0.742705005,0.690132827,0.731508567,0.786808127,0.109503889
321.5,322.77,318.13,640.86,"4,105,000",316.34,,0.791906283,0.694497154,0.771207689,0.743869483,0.083804979
318.03,318.31,314.37,633.41,"3,267,300",315.07,,0.71799787,0.609867173,0.692645215,0.669302372,0.038992372
314.94,317.03,313.11,630.59,"4,654,700",313.98,,0.652183174,0.585578748,0.666318429,0.641076969,0.11321108
313.07,316.48,311.48,629.11,"4,381,600",313.59,,0.612353568,0.575142315,0.632260761,0.626263637,0.098601646
315.58,316.07,311.11,625.14,"4,982,500",315.64,,0.665814697,0.567362429,0.624529879,0.586527875,0.130746681
315.8,316.81,314.47,634.22,"4,414,300",322.14,,0.670500533,0.581404175,0.694734643,0.677409669,0.100350926
319.98,325.35,318.93,649.23,"11,556,300",316.945,,0.759531416,0.74345351,0.787923109,0.82764488,0.482410904
322.57,323.28,310.61,622.89,"16,379,700",305.225,,0.814696486,0.704174573,0.614082741,0.564007607,0.740437802
310.34,310.74,299.71,604.41,"11,426,700",305.03,,0.554206603,0.466223909,0.386335144,0.379041137,0.475477976
303.14,307.69,302.37,607.9,"6,070,400",302.77,,0.40085197,0.408349146,0.441913916,0.413972575,0.188943691
302.89,305.26,300.28,605.79,"5,358,900",302.68,,0.395527157,0.362239089,0.398244881,0.392853568,0.15088213
301.71,306.98,298.38,597.66,"6,613,800",300.045,,0.370394036,0.39487666,0.358545759,0.311480332,0.218012775
