Open,High,Low,Close,Volume,Stock,,Open,High,Low,Close,Volume
366.35,368.31,363.93,732.74,3323800,363.82,,0.178100372,0.176048509,0.170440697,0.332869369,0.132795354
366.4,366.78,360.86,731.29,3364700,365.37,,0.178202458,0.172956038,0.16440618,0.330871105,0.13443332
364.77,367.8,362.94,736.1,4064500,368.245,,0.174874433,0.175017686,0.168494712,0.337499828,0.162458951
370.03,371.11,365.38,739.45,3685000,368.305,,0.185613949,0.181707933,0.173290875,0.342116506,0.147260713
369.61,369.83,366.78,737.96,2579900,364.77,,0.184756421,0.179120768,0.176042772,0.340063118,0.103003604
367.12,369.71,359.83,721.27,5749200,360.425,,0.179672506,0.178878221,0.16238157,0.317062415,0.229927913
358.32,366.13,354.72,722.95,7884700,358.16,,0.161705255,0.171642244,0.152337147,0.319377644,0.315450541
359.85,360.82,355.5,713.23,4061900,356.33,,0.164829107,0.16090955,0.153870346,0.305982388,0.162354826
357.51,358.48,354.18,709.37,4439500,352.205,,0.160051452,0.156179889,0.151275701,0.300662872,0.177476972
353.85,355.05,349.36,702.58,6477700,348.905,,0.152578709,0.149247094,0.141801313,0.291305486,0.259102924
351.01,351.35,346.46,700.95,7613100,369.81,,0.146780187,0.14176857,0.136100955,0.289059162,0.304573488
366.62,373.1,366.52,739.47,11862400,372.935,,0.17865164,0.185730167,0.175531706,0.342144068,0.4747497
369.24,377,368.87,752.15,6790600,375.77,,0.18400098,0.193612936,0.180150961,0.359618538,0.271633961
373.98,377.82,373.72,751.61,4468400,374.47,,0.193678795,0.195270339,0.189684318,0.358874357,0.178634361
374.48,376.39,372.55,748.67,3266300,374.47,,0.194699661,0.19237999,0.187384519,0.354822706,0.130492591
371.98,377.06,371.88,751.62,3507200,377.05,,0.189595329,0.193734209,0.186067539,0.358888139,0.140140168
375.46,379.05,375.05,751.77,3478900,375.56,,0.196700559,0.197756443,0.19229862,0.359094856,0.139006808
373.85,377.4,373.72,753.62,3280500,382.24,,0.193413369,0.194421425,0.189684318,0.361644364,0.131061274
377.68,386.85,377.63,773.48,7520100,380.76,,0.201233207,0.213521981,0.197369973,0.389013685,0.300849019
382.41,383.8,377.72,756.94,6103700,381.22,,0.210890604,0.207357251,0.197546881,0.366219699,0.24412495
379.14,384.12,378.32,763.64,3755300,381.435,,0.204214137,0.208004042,0.198726265,0.375453055,0.150076091
378.12,385.04,377.83,768.06,4171700,384.635,,0.202131569,0.209863567,0.197763101,0.381544313,0.166752103
383.41,387.95,381.32,771.83,5701600,390.095,,0.212932337,0.215745326,0.204623187,0.386739799,0.228021626
388.61,391.87,388.32,783.22,6062700,387.735,,0.223549349,0.223668519,0.218382671,0.402436503,0.24248298
387.75,390.04,385.43,780.28,4351800,390.355,,0.221793458,0.219969682,0.21270197,0.398384852,0.173964758
389.42,392.48,388.23,778.56,3731900,389.87,,0.225203152,0.224901465,0.218205763,0.396014498,0.149138967
388.61,391.21,388.53,780.72,2405200,390.165,,0.223549349,0.222334512,0.218795455,0.398991221,0.096007209
388.41,392.9,387.43,785.66,3483500,393.61,,0.223141002,0.225750379,0.216633251,0.405799099,0.139191029
392.23,395.15,392.07,790.72,5480000,399.075,,0.230940422,0.23029813,0.225753823,0.41277235,0.219146976
396.51,401.99,396.16,804.64,5885500,398.695,,0.23967904,0.244123295,0.233793293,0.43195568,0.235386464
401.15,402.97,394.42,790.29,5549000,397.675,,0.249152681,0.246104093,0.230373079,0.412179761,0.221910292
397.51,401.22,394.13,793.35,7039000,397.275,,0.241720773,0.242566953,0.229803043,0.416396786,0.281581898
398.14,399.13,395.42,797.52,4123100,398.235,,0.243007064,0.238342597,0.232338719,0.422143517,0.164805767
399.65,402.7,393.77,788.6,4625000,393.615,,0.246090081,0.245558363,0.229095412,0.40985075,0.184905887
396.02,396.49,390.74,787.97,4421500,397.475,,0.23867859,0.233006569,0.223139521,0.408982539,0.176756107
395.92,400.87,394.08,797.59,4067300,400.505,,0.238474417,0.241859525,0.229704761,0.422239985,0.162571085
399.05,401.99,399.02,799.01,4548500,399.325,,0.244865041,0.244123295,0.239415025,0.424196905,0.181842211
397.41,402.06,396.59,803.98,4367000,405.44,,0.241516599,0.24426478,0.234638519,0.431046125,0.174573488
401.15,409.88,401,819.25,5571900,415.705,,0.249152681,0.260070743,0.243306994,0.452089908,0.222827393
412.92,418.51,412.9,836.3,8118400,416.64,,0.273183878,0.277513896,0.266698117,0.475586732,0.324809772
418.94,420.42,412.86,829.1,5767400,414.995,,0.285475111,0.281374432,0.266619491,0.465664319,0.230656788
415.47,416.75,413.24,830.32,4120700,413.44,,0.278390298,0.273956544,0.267366435,0.467345617,0.164709652
415.69,415.9,410.98,829.24,5845600,416.24,,0.278839479,0.272238504,0.262924087,0.465857255,0.233788546
414.29,418.28,414.2,832.53,3201200,412.345,,0.275981053,0.277049015,0.26925345,0.470391246,0.127885463
413.8,414.39,410.3,825.34,4031600,411.705,,0.274980604,0.269186458,0.261587451,0.460482615,0.16114137
412.4,413.79,409.62,823.05,3294800,409.56,,0.272122177,0.267973724,0.260250816,0.457326737,0.131633961
411.95,411.95,407.17,819.29,3314700,406.885,,0.271203397,0.264254674,0.255434996,0.452145033,0.132430917
407.72,408.62,405.15,812.07,6222500,402.05,,0.262566867,0.257524002,0.251464402,0.442195058,0.248882659
401,404.86,399.24,805.58,3690300,404.91,,0.248846421,0.249924204,0.239847466,0.433251106,0.147472968
404.11,408.1,401.72,809.1,4212000,405.715,,0.255196211,0.256472966,0.244722255,0.438102063,0.168366039
406.89,407.23,404.2,812.48,2938500,405.17,,0.260872228,0.254714502,0.249597044,0.442760084,0.117364838
404.13,406.93,403.41,809.04,2966200,404.705,,0.255237045,0.254108135,0.248044188,0.438019376,0.118474169
405.85,406.1,403.31,808.09,2987400,404.995,,0.258748826,0.25243052,0.247847624,0.436710169,0.119323188
404.69,408.09,401.9,807.42,3436800,403.935,,0.256380416,0.256452754,0.24507607,0.435786834,0.137320785
405.23,405.48,402.39,810.2,2392600,400.58,,0.257482952,0.251177362,0.246039234,0.439617987,0.095502603
401.83,401.99,399.17,800.46,4342500,398.175,,0.250541059,0.244123295,0.239709871,0.426195168,0.173592311
400.49,401.18,395.17,792.02,4592600,397.385,,0.247805137,0.242486104,0.231847309,0.414563896,0.18360833
396.02,399.63,395.14,799,3628100,403.195,,0.23867859,0.239353209,0.23178834,0.424183124,0.144981978
400.77,405.89,400.5,810.81,4098200,402.21,,0.248376822,0.252006064,0.242324173,0.440458636,0.16380857
405.21,405.58,398.84,803.99,3489900,397.77,,0.257442117,0.251379485,0.23906121,0.431059907,0.139447337
400.62,401.37,394.17,792.89,4913400,389.39,,0.248070562,0.242870136,0.229881668,0.415762854,0.196455747
391.56,392.03,386.75,780.91,6893400,385.545,,0.229572461,0.223991915,0.215296615,0.399253063,0.275750901
387.92,388.32,382.77,772.73,5685300,387.76,,0.222140553,0.216493178,0.207473366,0.3879801,0.227368843
386.3,390.41,385.11,775.52,4330700,390.625,,0.218832945,0.220717534,0.212072965,0.391825035,0.173119744
390,394.7,386.55,788.02,3971900,392.82,,0.226387358,0.22938858,0.214903487,0.409051445,0.158750501
394.96,395.07,390.57,788.23,4072500,392.285,,0.236514353,0.230136433,0.222805362,0.409340849,0.162779335
394.52,394.57,390,787.89,3285500,392.035,,0.235615991,0.229125821,0.221684947,0.40887229,0.131261514
391.51,397.01,387.06,779.79,4924500,393.505,,0.229470374,0.234057605,0.215905964,0.397709577,0.19690028
391.83,396.51,390.5,791.2,3496900,390.77,,0.230123729,0.233046993,0.222667767,0.413433844,0.139727673
391.91,393.94,387.6,780.42,4089100,385.32,,0.230287068,0.227852451,0.21696741,0.398577788,0.163444133
391.21,391.43,379.21,763.81,6669800,390.96,,0.228857855,0.222779181,0.200475685,0.375687334,0.266796155
383.14,400.22,381.7,797.68,11649800,393.265,,0.212381069,0.24054573,0.20537013,0.422364015,0.466235483
398.81,400.48,386.05,797.92,5788300,402.46,,0.244375026,0.241071248,0.213920667,0.422694762,0.231493793
399,406.23,398.69,805.69,4601600,404.98,,0.244762955,0.252693279,0.238766364,0.433402698,0.183968763
402.55,407.47,402.49,811.22,3671800,404.51,,0.252011107,0.255199596,0.246235798,0.441023662,0.146732078
406.6,406.71,402.31,806.88,3999200,399.58,,0.260280126,0.253663466,0.245881983,0.435042653,0.159843813
402.29,402.36,396.8,799.23,4993900,404.905,,0.251480256,0.244871147,0.235051303,0.42450009,0.199679616
400.13,409.81,400,816.82,4618800,409.79,,0.247070113,0.259929257,0.241341353,0.448741094,0.184657589
407.97,412.27,407.31,822.31,4630600,408.74,,0.2630773,0.264901465,0.255710186,0.456306933,0.185130156
410.09,410.82,406.66,818.18,2920800,411.86,,0.267405774,0.261970692,0.25443252,0.450615327,0.116655987
408.52,415.72,408,827.34,4051600,419.13,,0.264200253,0.271874684,0.257066478,0.463238841,0.161942331
416.92,421.82,416.44,843.4,5044000,425.935,,0.281350811,0.284204144,0.273656485,0.485371332,0.201686023
422.55,429.32,422.55,859.19,4298500,427.035,,0.292845767,0.299363315,0.285666549,0.507131734,0.171830196
429.89,430.32,423.75,854.88,3932600,430.085,,0.307832088,0.301384538,0.288025317,0.501192068,0.157176612
426.9,435.31,424.86,871.24,4955000,435.34,,0.301727306,0.31147044,0.290207179,0.523737993,0.198121746
433.79,438.19,432.49,869.09,4417600,436.54,,0.315794847,0.317291561,0.305205016,0.520775051,0.17659992
436.02,438.63,434.45,877.82,3809500,437.325,,0.320347911,0.318180899,0.309057672,0.532805975,0.152246696
437.8,439.59,435.06,875.13,2907700,439.81,,0.323982196,0.320121273,0.310256713,0.529098852,0.116131358
437.11,442.69,436.93,884.67,3170300,450.91,,0.3225734,0.326387064,0.313932461,0.542246048,0.126647978
446.08,456.48,445.34,913.38,8001600,453.795,,0.340887746,0.354259727,0.330463498,0.581811667,0.320132159
457.78,458.27,449.32,901.4,6443200,451.81,,0.364776022,0.357877716,0.338286748,0.565301876,0.257721266
453.31,455.04,448.58,906.69,5604800,454.695,,0.355649475,0.351349166,0.336832174,0.572592092,0.224144974
450.81,458.58,450.81,906.04,4562300,450.63,,0.350545143,0.358504295,0.341215552,0.571696319,0.182394874
452.31,454.13,447.13,904.49,3980700,447.37,,0.353607742,0.349509853,0.333981995,0.569560244,0.159102924
449.59,452.96,441.78,886.98,5140300,439.345,,0.348054228,0.347145023,0.323465818,0.545429489,0.205542651
436.86,443.32,435.37,880.37,4567200,435.825,,0.322062967,0.327660435,0.310866061,0.536320163,0.182591109
436,437.77,433.88,870.93,4610700,441.48,,0.320307077,0.316442648,0.307937257,0.523310778,0.1843332
440.1,444.4,438.56,878.86,4531900,433.945,,0.328678182,0.329843355,0.317136455,0.534239213,0.181177413
436.22,437.36,430.53,865.93,4041800,434.7,,0.320756258,0.315613946,0.301352361,0.516420214,0.16154986
433.34,437.81,431.59,868.38,4257200,434.5,,0.314876067,0.316523497,0.30343594,0.519796591,0.170176211
432.44,436.86,432.14,868.83,3953500,430.63,,0.313038507,0.314603335,0.304517042,0.520416741,0.158013616
434.87,435.35,425.91,865.25,4969900,429.555,,0.317999918,0.311551289,0.292271101,0.515483097,0.198718462
432.3,433.67,425.44,856.75,3751100,430.03,,0.312752664,0.308155634,0.29134725,0.503769139,0.149907889
429.64,433.1,426.96,857.35,4229300,426.79,,0.307321655,0.307003537,0.294335024,0.504596006,0.169058871
430.54,431.55,422.03,862.27,5177400,434.7,,0.309159214,0.303870642,0.284644416,0.511376321,0.207028434
433.58,438.36,431.04,877.32,5369200,441.12,,0.315366083,0.317635169,0.302354837,0.532116919,0.214709652
439.4,443.84,438.4,887.78,4693000,439.98,,0.327248969,0.32871147,0.316821952,0.546531979,0.187629155
440.33,441.84,438.12,877.4,3528300,437.275,,0.329147781,0.324669025,0.316271573,0.532227168,0.140985182
441.08,441.35,433.2,869.59,4426100,434.66,,0.33067908,0.323678626,0.306600621,0.521464107,0.176940328
432.87,438.19,431.13,874.6,4155200,438.065,,0.313916452,0.317291561,0.302531745,0.528368452,0.16609131
438.41,440.7,435.43,872.64,4506700,440.275,,0.325227653,0.322364831,0.310984,0.525667351,0.180168202
437.97,443.05,437.5,883.82,4308500,445.67,,0.324329291,0.327114704,0.315052876,0.541074652,0.172230677
442.67,448.82,442.52,898.15,4350000,450.395,,0.333925436,0.33877716,0.324920392,0.560823009,0.173892671
449,453.72,447.07,898.21,5853600,444.415,,0.346849606,0.348681152,0.333864056,0.560905696,0.234108931
445.33,448.82,440.01,882.32,6769200,439.09,,0.339356446,0.33877716,0.319986634,0.539007483,0.270776932
442.51,443.28,434.9,878.52,7994300,433.265,,0.333598759,0.327579586,0.30994221,0.533770654,0.319839808
434.31,436.52,430.01,867.41,6056300,434.42,,0.316856548,0.313916119,0.300330228,0.518459821,0.242226672
436.99,438.2,430.64,863.83,5125500,435.51,,0.322328392,0.317311774,0.301568581,0.513526177,0.20494994
435.24,437.36,433.66,871.26,3676400,438.69,,0.31875536,0.315613946,0.307504816,0.523765555,0.1469163
437.76,440.69,436.69,874.67,3867300,437.365,,0.323900527,0.322344618,0.313460707,0.52846492,0.154561474
435.82,439.27,435.46,877.96,4716100,442.61,,0.319939565,0.319474482,0.311042969,0.532998911,0.188554265
441.57,444.37,440.85,885.45,3462400,440.42,,0.33167953,0.329782719,0.321637772,0.543320976,0.138346015
443.44,443.84,437,879.89,3797000,440.265,,0.33549757,0.32871147,0.314070055,0.535658669,0.151746095
438.31,442.92,437.61,884,2101700,444.02,,0.32502348,0.326851945,0.315269096,0.541322713,0.083852623
443.34,446.03,442.01,891.04,3416500,449.155,,0.335293397,0.333137948,0.323917915,0.551024627,0.136507809
447.93,451.44,446.87,902.61,3953700,451.04,,0.344664952,0.344072764,0.333470928,0.566969392,0.158021626
453.8,454.77,447.31,902.76,3973500,451.19,,0.356649924,0.350803436,0.33433581,0.567176109,0.158814577
450.04,453.87,448.51,903.51,3429500,455.625,,0.348973008,0.348984336,0.336694579,0.568209694,0.137028434
454.8,458.69,452.56,917.72,5187700,457.845,,0.358691657,0.35872663,0.344655423,0.587792677,0.207440929
458.28,459.78,455.91,920.47,5155600,459.37,,0.365796888,0.360929763,0.351240319,0.591582487,0.206155386
460.42,462.27,456.47,922.16,3935600,458.745,,0.370166197,0.365962607,0.352341078,0.593911498,0.157296756
461.83,462.25,455.24,917.09,3980700,459.07,,0.373045041,0.365922183,0.34992334,0.586924466,0.159102924
458.78,461.7,456.44,916.04,3023400,454.095,,0.366817755,0.36481051,0.352282109,0.585477447,0.120764918
457.78,458.28,449.91,908.19,7296100,442.98,,0.364776022,0.357897928,0.339446476,0.574659262,0.291878254
441.65,449.79,436.17,894.15,14773700,450.73,,0.331842868,0.340737746,0.312438574,0.555310558,0.59134161
449.32,454.63,446.83,908.21,5828100,451.455,,0.347502961,0.350520465,0.333392303,0.574686824,0.233087705
453.65,454.8,448.11,901.33,4106600,451.06,,0.356343665,0.350864073,0.335908323,0.565205408,0.164144974
451.94,453.45,448.67,900.43,4172500,444.07,,0.352852301,0.348135422,0.337009081,0.563965106,0.166784141
445.27,446.75,441.39,885.27,6024600,441.34,,0.339233942,0.334593229,0.322699218,0.543072916,0.240957149
441.84,443.33,439.35,882.93,3568600,442.27,,0.332230798,0.327680647,0.318689311,0.539848132,0.142599119
440.8,445.74,438.8,879.85,3797800,442.46,,0.330107395,0.332551794,0.317608209,0.535603545,0.151778134
441.08,446.13,438.79,888.48,3524300,444.01,,0.33067908,0.333340071,0.317588552,0.547496658,0.14082499
444.83,446.58,441.44,885.32,4363200,448.21,,0.338335579,0.334249621,0.3227975,0.543141822,0.174421306
445.83,450.59,445.83,901.74,4292700,450.27,,0.340377312,0.342354725,0.331426662,0.565770434,0.171597918
450.03,451.81,448.73,904.09,3440600,449.495,,0.348952591,0.344820616,0.33712702,0.569008999,0.137472968
451,451.07,447.92,902.52,2629100,449.675,,0.350933072,0.343324912,0.335534851,0.566845362,0.104973969
450.66,453.16,446.19,894.12,3023400,445.215,,0.350238883,0.347549267,0.332134293,0.555269214,0.120764918
445.85,447.55,442.88,888.21,2768600,443.62,,0.340418147,0.336210207,0.325628022,0.547124568,0.110560673
446.07,446.25,440.99,890.22,2987000,444.715,,0.340867328,0.333582617,0.321912961,0.549894574,0.119307169
443.62,446.09,443.34,887.97,2657200,440.51,,0.335865082,0.333259222,0.326532217,0.546793821,0.106099319
441.79,441.84,439.18,883.09,2764200,439.525,,0.332128711,0.324669025,0.318355152,0.54006863,0.110384461
441.76,442.59,436.46,878.84,2850200,435.215,,0.332067459,0.326184942,0.31300861,0.534211651,0.113828594
437.54,438.47,431.96,867.43,4179900,429.125,,0.323451346,0.317857504,0.304163227,0.518487383,0.167080497
430.61,430.85,427.4,857.31,3752300,428.14,,0.309302136,0.302455786,0.295199906,0.504540882,0.149955947
429.03,429.61,426.67,854.56,3362700,430.745,,0.306076197,0.299949469,0.293764988,0.500751071,0.134353224
427.25,434.37,427.12,863.28,3635300,432.295,,0.302441913,0.30957049,0.294649526,0.512768215,0.145270324
432.55,434.43,430.16,863.05,2475100,434.225,,0.313263098,0.309691764,0.300625074,0.512451249,0.098806568
433.7,436.82,431.63,866.95,3527700,434.62,,0.315611091,0.314522486,0.303514565,0.517825889,0.140961153
434.72,435.74,433.5,871.32,1746200,435.305,,0.317693658,0.312339565,0.307190313,0.523848242,0.069615539
437.28,437.36,433.25,867.83,2162200,433.615,,0.322920495,0.315613946,0.306698903,0.519038629,0.086275531
433.38,435.82,431.41,864.02,2112800,426.31,,0.314957736,0.312501263,0.303082124,0.513788019,0.084297157
428.2,430.25,422.37,847.82,3481100,424.205,,0.304381559,0.301243052,0.285312733,0.491462591,0.139094914
423.54,426.11,422.3,846.23,2669700,425.645,,0.294867083,0.292875189,0.285175139,0.489271392,0.10659992
422.95,428.58,422.71,853.09,2968000,424.31,,0.293662461,0.29786761,0.285981051,0.498725246,0.118546256
426.28,427.42,421.2,844.58,3737100,428.43,,0.300461432,0.295522991,0.283012934,0.486997506,0.149347217
425.58,431.48,425.38,858.02,4110400,430.555,,0.299032219,0.303729156,0.291229312,0.505519342,0.164297157
428.57,435.12,425.99,869.24,4097600,436.24,,0.305137,0.311086407,0.292428352,0.520981768,0.163784541
435.12,438.3,434.18,877.15,2592100,437.74,,0.318510352,0.317513896,0.308526949,0.53188264,0.103492191
439.57,440.24,435.24,877.17,3134800,441.385,,0.327596064,0.321435068,0.310610528,0.531910202,0.125226272
440.21,443.21,439.56,885.62,2478300,442.34,,0.328902773,0.3274381,0.319102095,0.543555255,0.098934722
443.35,444.33,440.35,886.24,2584700,444.1,,0.335313814,0.32970187,0.320654951,0.544409685,0.103195835
442.61,446.81,441.39,893.74,3233200,445.305,,0.333802932,0.334714502,0.322699218,0.554745531,0.129167
447.02,447.27,443.34,890.61,2199100,443.47,,0.342806975,0.335644265,0.326532217,0.550432038,0.087753304
445.58,446.17,440.77,886.64,2660600,443.805,,0.339866879,0.33342092,0.321480521,0.544960931,0.106235483
446.43,446.83,440.78,885.33,2682900,440.7,,0.341602352,0.334754927,0.321500177,0.543155603,0.107128554
442.05,442.54,438.86,883.68,2528200,445.095,,0.332659561,0.326083881,0.317726147,0.540881717,0.10093312
441.52,450.3,439.89,900.85,3883800,448.665,,0.331577443,0.34176857,0.319750757,0.564543914,0.155222267
451.3,451.3,446.03,895.93,3207600,448.26,,0.351545592,0.343789793,0.33181979,0.557763599,0.12814177
447.52,450.38,446.14,900.64,8723000,445.03,,0.343827841,0.341930268,0.332036011,0.56425451,0.349022827
446.4,449.11,440.95,884.07,3568000,441.22,,0.3415411,0.339363315,0.321834336,0.541419181,0.14257509
441.59,443.39,439.05,884.41,2984600,438.895,,0.331720364,0.32780192,0.318099619,0.541887739,0.119211053
441.62,441.62,436.17,874.83,3310200,437.8,,0.331781616,0.324224356,0.312438574,0.528685418,0.132250701
437.51,439.73,435.87,875.77,2529200,435.575,,0.323390094,0.320404245,0.311848882,0.529980844,0.100973168
435.78,437.12,434.03,873.99,2527000,435.655,,0.319857895,0.315128853,0.308232103,0.527527803,0.100885062
432.92,438.78,432.53,873.51,3457600,440.28,,0.314018539,0.318484083,0.305283642,0.526866309,0.138153785
438.48,442.18,438.38,884.57,3382100,440.145,,0.325370575,0.325356241,0.316782639,0.542108237,0.135130156
439.72,443.02,437.27,885.56,3001700,439.9,,0.327902323,0.327054068,0.314600778,0.543472569,0.119895875
442.34,445.38,434.42,873.69,4249800,435.25,,0.333251664,0.331824154,0.308998703,0.52711437,0.169879856
435.87,437.12,433.38,869.96,2726100,432.9,,0.320041651,0.315128853,0.306954436,0.521974009,0.10885863
432.11,435.36,430.44,863.37,2596800,427.795,,0.312364735,0.311571501,0.301175453,0.512892245,0.103680416
431.04,431.37,424.22,851.33,3901800,424.815,,0.310180081,0.303506822,0.288949169,0.496299767,0.155943132
426.54,429.71,419.92,853.52,5322400,430.645,,0.300992282,0.300151592,0.280496914,0.499317834,0.212835402
430.31,432.79,428.5,865.86,4527400,433.07,,0.308689616,0.306376958,0.29736211,0.516323746,0.180997197
431.4,435.11,431.03,869.6,2828300,433.785,,0.310915105,0.311066195,0.302335181,0.521477888,0.112951542
431.71,436.49,431.08,873.71,2496400,438.265,,0.311548042,0.313855483,0.302433463,0.527141932,0.099659592
436.24,441.16,435.37,879.6,3195600,443.92,,0.320797093,0.323294593,0.310866061,0.535259016,0.127661193
441.28,447.49,440.35,895.57,4030200,443.995,,0.331087427,0.336088934,0.320654951,0.557267478,0.161085302
444.83,446.78,441.21,886.36,8545000,495.505,,0.338335579,0.334653866,0.322345402,0.544575059,0.341894273
486.47,505.83,485.18,"1,008.64",23219400,502.755,,0.423353342,0.454007074,0.40877462,0.713090694,0.929575491
503.84,507.6,497.91,"1,000.55",7283700,500.325,,0.458818245,0.457584639,0.433797225,0.701941761,0.291381658
500.62,504.61,496.04,"1,004.24",4433700,506.945,,0.452243865,0.451541182,0.430121477,0.707026997,0.177244694
498.63,515.44,498.45,"1,028.59",5346300,514.415,,0.448180816,0.473431026,0.43485867,0.740584044,0.213792551
514.01,518.34,510.49,"1,022.74",4199700,507.985,,0.47958267,0.479292572,0.458524983,0.732522084,0.167873448
512.49,512.49,503.48,"1,012.42",4076100,507.2,,0.476479236,0.467468418,0.444745843,0.71829996,0.162923508
505.7,509.8,504.6,"1,012.22",2326000,510.695,,0.462615868,0.462031329,0.44694736,0.718024337,0.092835402
507.65,516.53,504.86,"1,033.40",3222000,513.95,,0.466597248,0.475634159,0.447458427,0.747212767,0.128718462
516.78,516.82,511.08,"1,027.60",2658000,514.445,,0.48523827,0.476220313,0.459684711,0.739219713,0.106131358
512.54,518.82,510.07,"1,027.76",3292200,513.355,,0.476581322,0.480262759,0.457699414,0.739440211,0.131529836
513.97,516.07,510.64,"1,024.23",2576100,511.685,,0.479501,0.474704396,0.458819829,0.734575472,0.102851422
513.82,514.26,509.11,"1,023.30",2286000,510.355,,0.47919474,0.471045983,0.455812399,0.733293827,0.09123348
508.27,513.9,506.81,"1,018.72",2371500,508.685,,0.467863122,0.470318343,0.451291426,0.726982071,0.094657589
510.89,511.58,505.79,"1,019.95",1832600,505.995,,0.473212463,0.465629106,0.449286472,0.72867715,0.073075691
509.4,510.05,501.94,"1,005.19",3371700,504.86,,0.470170281,0.462536635,0.441718756,0.708336204,0.134713656
502.49,507.35,502.37,"1,013.25",2591100,504.095,,0.456061905,0.457079333,0.442563982,0.719443794,0.103452143
502.87,506.07,502.12,"1,007.82",2233500,503.75,,0.456837764,0.454492168,0.442072571,0.711960641,0.089130957
501.97,506.88,500.62,"1,009.01",2445200,507.935,,0.455000204,0.456129358,0.439124111,0.713600595,0.097609131
501.5,514.5,501.37,"1,029.64",3170500,515.59,,0.45404059,0.471531076,0.440598341,0.742031063,0.126655987
515.03,517.93,513.25,"1,032.40",2342100,515.145,,0.481665237,0.478463871,0.463950151,0.745834654,0.093480176
515.5,517.06,513.23,"1,030.73",2562100,517.555,,0.482624852,0.476705407,0.463910839,0.743533206,0.102290749
515.94,522.41,512.7,"1,028.73",3532500,512.525,,0.483523215,0.487518949,0.462869049,0.74077698,0.141153384
513.93,515.44,509.61,"1,022.39",2271600,511.51,,0.479419331,0.473431026,0.45679522,0.732039745,0.090656788
513.05,514.75,508.27,"1,019.51",1934500,514.15,,0.477622606,0.472036382,0.454161261,0.72807078,0.077156588
511.58,517.22,511.08,"1,031.24",2191700,514.42,,0.474621259,0.477028802,0.459684711,0.744236043,0.087456948
514.78,516.15,512.69,"1,029.06",2517700,520.105,,0.481154804,0.474866094,0.462849393,0.741231757,0.100512615
516.64,524.63,515.58,"1,043.07",3238000,524.145,,0.484952428,0.492006064,0.468530094,0.760539118,0.129359231
522.34,528.77,519.52,"1,055.51",4589600,530.015,,0.496590306,0.500373926,0.476274718,0.777682841,0.183488186
529.03,532.01,528.02,"1,060.20",2255500,529.535,,0.5102495,0.506922688,0.492982663,0.78414619,0.090012014
529.1,531.32,527.75,"1,056.69",2394400,527.3,,0.510392421,0.505528044,0.49245194,0.779309014,0.09557469
529.77,531.18,523.42,"1,051.59",2756600,526.14,,0.511760382,0.505245073,0.483940716,0.772280639,0.110080096
523.51,529.73,522.55,"1,050.38",3364700,526.52,,0.498979133,0.5023143,0.482230609,0.770613122,0.13443332
523.72,530,523.04,"1,055.28",2392000,525.715,,0.499407897,0.50286003,0.483193773,0.777365875,0.095478574
526.63,527.85,523.58,"1,054.45",2275800,530.53,,0.505349341,0.498514401,0.484255219,0.776222042,0.09082499
532.9,533,528.06,"1,066.94",2868200,535.575,,0.518151007,0.508923699,0.493061289,0.793434671,0.114549459
533.5,539.13,532.02,"1,075.19",2976200,539.97,,0.519376046,0.521313795,0.500845225,0.804804101,0.11887465
536.07,544.12,535.82,"1,081.69",3721600,539.6,,0.5246233,0.531399697,0.50831466,0.813761835,0.148726472
541.67,543.62,535.58,"1,074.34",3436400,535.975,,0.536057005,0.530389085,0.507842906,0.803632705,0.137304766
537.77,539.45,532.5,"1,067.03",3204800,531.555,,0.528094246,0.521960586,0.501788733,0.793558701,0.128029636
535.69,536.14,526.97,"1,057.89",4340900,532.18,,0.523847442,0.515270339,0.49091874,0.78096275,0.173528234
530.01,535.34,529.02,"1,070.04",3216000,535.28,,0.512250398,0.51365336,0.494948304,0.79770682,0.128478174
534.41,538.36,532.2,"1,066.93",3082800,533.995,,0.521234023,0.519757453,0.501199041,0.793420889,0.123143773
533.92,540.45,527.54,"1,081.78",4437100,540.745,,0.520233574,0.523981809,0.492039156,0.813885865,0.177380857
538.37,543.96,537.53,"1,083.25",3343800,545.25,,0.529319286,0.531076301,0.511675905,0.815911691,0.133596316
542.12,548.53,541.97,"1,097.61",6547600,553.16,,0.536975785,0.54031329,0.520403349,0.835701391,0.261902283
551.85,555.82,550.5,"1,112.05",3456000,553.76,,0.556841847,0.555048004,0.537170264,0.85560134,0.138089708
555.4,555.54,551.98,"1,108.80",1473800,554.84,,0.56409,0.554482062,0.540079412,0.851122473,0.058706448
554.92,557.41,552.27,"1,114.40",2685500,556.22,,0.563109968,0.558261748,0.540649448,0.858839905,0.107232679
557.91,558.05,554.39,"1,115.34",3151100,555.3,,0.569214749,0.559555331,0.544816606,0.860135331,0.125879055
558.08,558.16,552.44,"1,106.42",2481300,554.735,,0.569561844,0.559777665,0.540983607,0.847842564,0.099054866
554.04,558.41,551.06,"1,117.64",2725900,554.425,,0.561313243,0.560282971,0.538271023,0.86330499,0.108850621
555.65,556.79,552.06,"1,110.07",3656400,553.39,,0.564600433,0.55700859,0.540236663,0.852872676,0.146115338
555.42,556.38,550.4,"1,101.97",3345800,554.245,,0.564130834,0.556179889,0.5369737,0.841709962,0.133676412
