Date,Open,High,Low,Close,Adj Close,Volume,,,Open,High,Low,Close,Volume,,Open,High,Low,Close,Volume,Stock
7/28/2014,75.169998,75.5,73.849998,74.919998,74.919998,41725000,,,,,,,,,0.077816403,0.069501333,0.076548718,0.078583417,0.218511007,74.169998
7/29/2014,74.720001,74.919998,73.419998,73.709999,73.709999,41324000,,,,,,,,,0.074863861,0.065730434,0.073720886,0.070763855,0.216064253,74.6599995
7/30/2014,74.209999,75.190002,74.129997,74.68,74.68,36853000,,,,,,,,,0.07151761,0.067485872,0.078390089,0.077032442,0.188783859,73.305
7/31/2014,74,74.169998,72.440002,72.650002,72.650002,43992000,,,,,,,,,0.070139755,0.060854288,0.067276088,0.063913675,0.232343405,72.385002
8/1/2014,72.220001,73.220001,71.550003,72.360001,72.360001,43535000,,,,,,,,,0.058460737,0.054677856,0.061423142,0.062039557,0.229554959,73.119999
8/4/2014,72.360001,73.879997,72.360001,73.510002,73.510002,30777000,,,,,,,,,0.059379312,0.058968838,0.066749974,0.069471384,0.151710348,72.884998
8/5/2014,73.199997,73.589996,72.18,72.690002,72.690002,34986000,,,,,,,,,0.064890736,0.057083389,0.065566224,0.064172173,0.177392114,72.755001
8/6/2014,72.019997,73.720001,71.790001,72.470001,72.470001,30986000,,,,,,,,,0.057148461,0.05792862,0.063001453,0.062750427,0.152985589,73.3499985
8/7/2014,73,74,72.699997,73.169998,73.169998,38141000,,,,,,,,,0.063578505,0.059749041,0.068985907,0.067274124,0.19664276,72.994999
8/8/2014,73.400002,73.43,72.559998,73.059998,73.059998,27202000,,,,,,,,,0.066203018,0.05604317,0.068065224,0.066563254,0.129897017,73.485001
8/11/2014,73.459999,73.910004,73.059998,73.440002,73.440002,24591000,,,,,,,,,0.066596673,0.05916393,0.0713534,0.069019013,0.113965658,72.7750015
8/12/2014,73.089996,73.330002,72.220001,72.830002,72.830002,27419000,,,,,,,,,0.064168992,0.05539303,0.065829284,0.065076916,0.131221071,73.6500015
8/13/2014,73.120003,74.25,73.050003,73.769997,73.769997,29266000,,,,,,,,,0.064365875,0.061374423,0.071287669,0.07115159,0.142490783,74.0349995
8/14/2014,73.970001,74.379997,73.690002,74.300003,74.300003,22207000,,,,,,,,,0.069942924,0.062219602,0.075496528,0.074576729,0.099419369,73.825001
8/15/2014,74.32,74.650002,73,73.629997,73.629997,38846600,,,,,,,,,0.072239354,0.063975047,0.070958832,0.070246846,0.200948071,74.34
8/18/2014,74,74.720001,73.959999,74.589996,74.589996,23974000,,,,,,,,,0.070139755,0.064430148,0.077272123,0.076450795,0.110200951,75.045002
8/19/2014,74.809998,75.580002,74.510002,75.290001,75.290001,26679000,,,,,,,,,0.075454353,0.070021468,0.080889136,0.080974544,0.126705864,74.9000015
8/20/2014,74.970001,75.18,74.620003,74.809998,74.809998,22917000,,,,,,,,,0.076504173,0.067420844,0.081612541,0.077872547,0.103751527,74.800003
8/21/2014,74.919998,75.190002,74.410004,74.57,74.57,20102000,,,,,,,,,0.076176091,0.067485872,0.080231514,0.076321572,0.086575435,74.1500015
8/22/2014,74.339996,74.730003,73.57,74.57,74.57,20897000,,,,,,,,,0.072370553,0.064495176,0.074707352,0.076321572,0.091426232,75.035
8/25/2014,74.940002,75.279999,74.790001,75.019997,75.019997,19734000,,,,,,,,,0.076307342,0.06807099,0.082730508,0.079229656,0.084330035,75.3600005
8/26/2014,75,75.989998,74.730003,75.959999,75.959999,23993000,,,,,,,,,0.076701004,0.072687068,0.08233594,0.085304375,0.110316882,74.9749985
8/27/2014,75.269997,75.489998,74.459999,74.629997,74.629997,36323000,,,,,,,,,0.078472521,0.069436305,0.080560299,0.076709299,0.185549995,74.0800015
8/28/2014,74,74.43,73.730003,73.860001,73.860001,21947000,,,,,,,,,0.070139755,0.062544698,0.075759588,0.071733236,0.097832945,74.415001
8/29/2014,74.300003,74.82,74.010002,74.82,74.82,26241000,,,,,,,,,0.072108149,0.065080294,0.07760096,0.077937185,0.124033349,75.7599985
9/2/2014,75.010002,76.699997,74.82,76.68,76.68,34979000,,,,,,,,,0.076766629,0.077303147,0.082927792,0.089957348,0.177349403,76.5400005
9/3/2014,77.139999,77.480003,75.599998,75.830002,75.830002,32389000,,,,,,,,,0.090742071,0.082374377,0.088057333,0.084464276,0.161546178,76.2299995
9/4/2014,75.889999,76.93,75.529999,75.949997,75.949997,26676000,,,,,,,,,0.082540509,0.078798518,0.087596995,0.085239738,0.126687559,76.4899975
9/5/2014,76.099998,77.379997,75.599998,77.260002,77.260002,29476000,,,,,,,,,0.083918365,0.081724186,0.088057333,0.093705584,0.143772126,77.59
9/8/2014,77.260002,78.169998,77.010002,77.889999,77.889999,28183000,,,,,,,,,0.09152944,0.086860399,0.097330014,0.09777691,0.135882717,77.1849975
9/9/2014,77.589996,78.169998,76.199997,76.669998,76.669998,28882000,,,,,,,,,0.093694613,0.086860399,0.092003137,0.08989271,0.140147757,77.2299995
9/10/2014,76.519997,77.949997,76.510002,77.43,77.43,29909000,,,,,,,,,0.086674083,0.085430057,0.094041839,0.094804188,0.146414132,77.705002
9/11/2014,77.129997,78.360001,77.050003,77.919998,77.919998,32219000,,,,,,,,,0.090676445,0.088095709,0.097593075,0.097970777,0.1605089,77.7000005
9/12/2014,78.019997,78.300003,77.099998,77.480003,77.480003,26676800,,,,,,,,,0.096515957,0.08770563,0.09792186,0.09512733,0.12669244,75.34
9/15/2014,77.150002,77.25,73.43,74.580002,74.580002,49679000,,,,,,,,,0.090807703,0.080879007,0.073786663,0.076386209,0.267043381,74.6500015
9/16/2014,73.519997,76.230003,73.07,76.080002,76.080002,37742000,,,,,,,,,0.066990335,0.074247468,0.071419177,0.086079889,0.19420821,76.41
9/17/2014,75.959999,77.25,75.57,76.43,76.43,28693000,,,,,,,,,0.082999797,0.080879007,0.087860055,0.088341735,0.138994549,76.9249995
9/18/2014,76.769997,77.330002,76.519997,77,77,23031000,,,,,,,,,0.088314395,0.081399142,0.094107569,0.092025333,0.104447113,77.3700025
9/19/2014,77.400002,78.300003,76.440002,77.910004,77.910004,76671000,,,,,,,,,0.092448015,0.08770563,0.093581494,0.097906191,0.431738611,76.739998
9/22/2014,77,77.529999,75.949997,76.800003,76.800003,31961000,,,,,,,,,0.089823502,0.082699428,0.090359049,0.090732862,0.15893468,77.334999
9/23/2014,76.330002,78.629997,76.040001,78.290001,78.290001,36814000,,,,,,,,,0.085427479,0.089851096,0.090950947,0.100361904,0.188545896,78.0650025
9/24/2014,78.099998,78.620003,77.510002,78.540001,78.540001,30680000,,,,,,,,,0.097040863,0.089786119,0.10061819,0.101977517,0.15111849,78.0349995
9/25/2014,78.599998,78.940002,77.129997,77.220001,77.220001,37533000,,,,,,,,,0.100321488,0.091866602,0.098119144,0.093447079,0.192932969,78.084999
9/26/2014,77.589996,78.839996,77.330002,78.790001,78.790001,28872000,,,,,,,,,0.093694613,0.09121641,0.099434447,0.10359313,0.140086741,78.5550005
9/29/2014,78.120003,79.199997,77.910004,79,79,34031000,,,,,,,,,0.097172121,0.093556966,0.103248744,0.104950239,0.171565056,79.1549985
9/30/2014,79.349998,79.709999,78.599998,79.040001,79.040001,35899000,,,,,,,,,0.105242425,0.096872759,0.107786387,0.105208744,0.182962903,77.360001
10/1/2014,78.779999,78.82,75.900002,76.550003,76.550003,55090000,,,,,,,,,0.10150252,0.091086405,0.090030264,0.089117248,0.300059308,76.560001
10/2/2014,76.57,77.480003,75.639999,77.080002,77.080002,36488000,,,,,,,,,0.087002165,0.082374377,0.088320393,0.092542342,0.186556764,77.66
10/3/2014,77.760002,78.059998,77.260002,77.440002,77.440002,23340000,,,,,,,,,0.094810065,0.086145231,0.098974102,0.094868825,0.106332517,77.3699985
10/6/2014,77.190002,77.889999,76.849998,77.559998,77.559998,25729000,,,,,,,,,0.091070153,0.085039978,0.096277772,0.095644294,0.120909314,77.0949975
10/7/2014,77.050003,77.949997,76.239998,76.290001,76.290001,25317000,,,,,,,,,0.090151585,0.085430057,0.092266198,0.087436998,0.118395442,76.4049985
10/8/2014,76.18,77.709999,75.099998,77.519997,77.519997,32976000,,,,,,,,,0.084443278,0.083869703,0.084769157,0.095385789,0.165127835,76.805
10/9/2014,77.279999,77.760002,75.849998,75.910004,75.910004,32487000,,,,,,,,,0.091660646,0.084194799,0.08970142,0.084981285,0.162144138,74.630001
10/10/2014,75.589996,76.5,72.760002,72.910004,72.910004,52146000,,,,,,,,,0.080572115,0.076002861,0.069380521,0.065593925,0.282096106,73.649998
10/13/2014,73.230003,74.779999,72.519997,72.989998,72.989998,43938000,,,,,,,,,0.065087612,0.064820226,0.067802164,0.066110883,0.232013917,73.1150015
10/14/2014,74,74.18,72.050003,73.589996,73.589996,50299000,,,,,,,,,0.070139755,0.060919316,0.064711318,0.069988342,0.270826393,72.0600015
10/15/2014,71.690002,73.800003,70.32,73.209999,73.209999,61528000,,,,,,,,,0.054983282,0.058448755,0.05333421,0.067532629,0.33934161,71.965
10/16/2014,70.790001,73.349998,70.580002,72.629997,72.629997,53529000,,,,,,,,,0.049078151,0.055523035,0.055044075,0.063784393,0.290534662,74.875
10/17/2014,74.230003,76,73.75,75.949997,75.949997,76342000,,,,,,,,,0.071648862,0.072752097,0.075891096,0.085239738,0.429731174,76.2349965
10/20/2014,75.599998,77.089996,75.379997,76.949997,76.949997,34701000,,,,,,,,,0.08063774,0.079838736,0.086610529,0.091702191,0.175653149,77.945
10/21/2014,77.559998,78.739998,77.150002,78.690002,78.690002,32252000,,,,,,,,,0.093497789,0.09056627,0.098250704,0.102946892,0.160710254,78.93
10/22/2014,78.82,79.849998,78.010002,78.370003,78.370003,41862000,,,,,,,,,0.101764976,0.097782966,0.103906366,0.100878913,0.21934693,79.8199995
10/23/2014,79.379997,80.629997,79.010002,80.040001,80.040001,35056000,,,,,,,,,0.105439256,0.102854151,0.110482717,0.111671197,0.177819228,80.07
10/24/2014,80.199997,80.82,79.32,80.669998,80.669998,32248000,,,,,,,,,0.11081948,0.104089461,0.112521373,0.115742523,0.160685848,80.2800025
10/27/2014,80.739998,80.800003,79.760002,80.279999,80.279999,30169000,,,,,,,,,0.114362562,0.10395945,0.115414981,0.113222173,0.148000556,80.365002
10/28/2014,80.18,81.160004,79.57,80.769997,80.769997,74212000,,,,,,,,,0.110688275,0.106300007,0.114165461,0.116388762,0.4167347,75.829998
10/29/2014,75.449997,76.879997,74.779999,75.860001,75.860001,106120000,,,,,,,,,0.079653546,0.078473422,0.082664731,0.084658143,0.611425549,74.125
10/30/2014,75.050003,75.349998,72.900002,74.110001,74.110001,83270000,,,,,,,,,0.077029086,0.068526091,0.07030121,0.07334885,0.472003275,75.074997
10/31/2014,74.93,75.699997,74.449997,74.989998,74.989998,44544000,,,,,,,,,0.076241716,0.070801619,0.080494522,0.079035789,0.235711505,74.609997
11/3/2014,75.470001,75.519997,73.699997,73.879997,73.879997,40727000,,,,,,,,,0.079784798,0.069631344,0.075562258,0.07186246,0.212421579,74.7099995
11/4/2014,74.230003,75.769997,73.650002,75.760002,75.760002,39326000,,,,,,,,,0.071648862,0.071256726,0.075233474,0.084011904,0.203873193,75.6100005
11/5/2014,76.510002,76.800003,74.419998,74.830002,74.830002,35913000,,,,,,,,,0.086608503,0.077953339,0.080297238,0.078001822,0.183048326,74.954998
11/6/2014,74.889999,75.599998,74.309998,75.260002,75.260002,21383000,,,,,,,,,0.07597926,0.070151473,0.079573839,0.080780677,0.094391625,75.439999
11/7/2014,75.389999,75.860001,75.019997,75.599998,75.599998,20774000,,,,,,,,,0.079259885,0.071841889,0.084243042,0.082977885,0.090675731,75.045002
11/10/2014,75.360001,75.480003,74.610001,75,75,21575100,,,,,,,,,0.07906306,0.069371322,0.081546764,0.079100427,0.095563748,74.505001
11/11/2014,74.949997,74.980003,74.029999,74.610001,74.610001,18715700,,,,,,,,,0.076372922,0.066120558,0.077732467,0.076580076,0.078116744,74.34
11/12/2014,74.279999,75.139999,73.540001,74.720001,74.720001,26536600,,,,,,,,,0.071976898,0.067160776,0.074510068,0.077290946,0.125836991,74.4399985
11/13/2014,74.739998,75.239998,73.639999,74.25,74.25,26448500,,,,,,,,,0.074995066,0.067810923,0.07516769,0.074253587,0.125299438,74.4850005
11/14/2014,74.269997,74.93,74.040001,74.879997,74.879997,19476900,,,,,,,,,0.071911272,0.065795462,0.077798244,0.078324913,0.082761305,74.7700005
11/17/2014,74.879997,75.660004,73.879997,74.239998,74.239998,28701200,,,,,,,,,0.075913634,0.070541603,0.076746002,0.074188949,0.139044582,74.3500025
11/18/2014,74.449997,74.800003,73.900002,74.339996,74.339996,20690500,,,,,,,,,0.073092297,0.064950283,0.076877561,0.074835182,0.090166245,73.825001
11/19/2014,74.010002,74.540001,73.110001,73.330002,73.330002,25441200,,,,,,,,,0.07020538,0.063259873,0.071682237,0.068308143,0.119153264,73.25
11/20/2014,72.800003,73.989998,72.510002,73.599998,73.599998,19154900,,,,,,,,,0.062266275,0.059684013,0.067736433,0.070052979,0.08079658,74
11/21/2014,74.5,74.5,73.5,73.75,73.75,23060400,,,,,,,,,0.073420379,0.062999805,0.074247008,0.07102236,0.104626501,73.849998
11/24/2014,73.540001,74.349998,73.349998,74.010002,74.010002,22103800,,,,,,,,,0.067121587,0.062024563,0.073260542,0.072702611,0.09878968,74.9349975
11/25/2014,74.209999,75.739998,74.129997,75.629997,75.629997,32250200,,,,,,,,,0.07151761,0.071061686,0.078390089,0.083171753,0.160699271,76.6450005
11/26/2014,75.529999,77.779999,75.510002,77.620003,77.620003,32695300,,,,,,,,,0.080178459,0.08432481,0.087465487,0.096032073,0.163415107,77.75
11/28/2014,77.669998,78.269997,77.230003,77.699997,77.699997,15992000,,,,,,,,,0.094219526,0.087510545,0.098776818,0.096549031,0.061497731,76.0550005
12/1/2014,77.260002,77.309998,74.800003,75.099998,75.099998,31789900,,,,,,,,,0.09152944,0.081269085,0.082796284,0.079746659,0.15789069,75.4750025
12/2/2014,75.330002,75.910004,75.040001,75.459999,75.459999,16773900,,,,,,,,,0.078866229,0.072166985,0.084374596,0.082073149,0.066268596,75.0650025
12/3/2014,75.379997,75.730003,74.400002,74.879997,74.879997,16689900,,,,,,,,,0.079194259,0.070996704,0.080165737,0.078324913,0.065756059,75.1050035
12/4/2014,74.830002,75.550003,74.660004,75.239998,75.239998,14362800,,,,,,,,,0.075585605,0.069826429,0.081875602,0.080651402,0.051556953,76.0600015
12/5/2014,75.800003,76.760002,75.360001,76.360001,76.360001,24306400,,,,,,,,,0.081950023,0.077693271,0.086479028,0.087889369,0.112229133,76.325001
12/8/2014,76.18,77.25,75.400002,76.519997,76.519997,25733900,,,,,,,,,0.084443278,0.080879007,0.086742089,0.088923336,0.120939212,75.8549995
12/9/2014,75.199997,76.93,74.779999,76.839996,76.839996,25358600,,,,,,,,,0.078013234,0.078798518,0.082664731,0.090991314,0.11864927,76.8100015
12/10/2014,76.650002,77.550003,76.07,76.18,76.18,32210500,,,,,,,,,0.087527078,0.082829484,0.091148231,0.086726121,0.160457037,77.5
12/11/2014,76.519997,78.519997,76.480003,77.730003,77.730003,33462100,,,,,,,,,0.086674083,0.089135927,0.093844555,0.096742943,0.168093838,77.949997
12/12/2014,77.160004,78.879997,77.019997,77.830002,77.830002,28091600,,,,,,,,,0.090873329,0.091476477,0.097395745,0.097389182,0.135325028,77.57
12/15/2014,78.459999,78.580002,76.559998,76.989998,76.989998,29396500,,,,,,,,,0.09940292,0.089526052,0.09437063,0.091960695,0.143287046,75.9899975
12/16/2014,76.190002,77.389999,74.589996,74.690002,74.690002,31554600,,,,,,,,,0.084508904,0.081789214,0.081415205,0.077097079,0.156454977,75.655003
12/17/2014,75.010002,76.410004,74.900002,76.110001,76.110001,29203900,,,,,,,,,0.076766629,0.075417749,0.083453913,0.086273756,0.142111872,77.455002
12/18/2014,76.889999,78.400002,76.510002,78.400002,78.400002,34222100,,,,,,,,,0.089101758,0.088355777,0.094041839,0.10107278,0.172731078,79.165001
12/19/2014,78.75,80,78.330002,79.879997,79.879997,43335000,,,,,,,,,0.101305689,0.098758208,0.106010798,0.110637178,0.228334633,80.9449995
12/22/2014,80.080002,81.889999,80,81.449997,81.449997,31395800,,,,,,,,,0.110032163,0.111046089,0.116993292,0.12078323,0.155486038,81.285
12/23/2014,82.019997,82.169998,80.400002,80.610001,80.610001,19865800,,,,,,,,,0.122760954,0.112866511,0.119623846,0.115354795,0.08513423,81.09
12/24/2014,81.029999,81.43,80.75,80.769997,80.769997,7685500,,,,,,,,,0.11626533,0.108055393,0.121925556,0.116388762,0.010814531,80.8950005
12/26/2014,81.019997,81.279999,80.510002,80.779999,80.779999,10647400,,,,,,,,,0.116199705,0.107080157,0.120347245,0.116453399,0.028886953,80.334999
12/29/2014,80.489998,80.959999,79.709999,80.019997,80.019997,14134700,,,,,,,,,0.112722249,0.104999668,0.115086144,0.111541922,0.050165171,79.844997
12/30/2014,79.849998,80.589996,79.099998,79.220001,79.220001,14370800,,,,,,,,,0.10852305,0.102594084,0.111074563,0.106371985,0.051605766,78.830002
12/31/2014,79.540001,79.800003,77.860001,78.019997,78.019997,19935400,,,,,,,,,0.106489082,0.097457922,0.102919907,0.098617016,0.085558903,78.3149985
1/2/2015,78.580002,78.93,77.699997,78.449997,78.449997,18177500,,,,,,,,,0.100190289,0.091801573,0.101867664,0.10139587,0.074832846,78.0550005
1/5/2015,77.980003,79.25,76.860001,77.190002,77.190002,26452200,,,,,,,,,0.096253546,0.093882062,0.096343555,0.093253212,0.125322014,76.4749985
1/6/2015,77.230003,77.589996,75.360001,76.150002,76.150002,27399300,,,,,,,,,0.091332609,0.0830895,0.086479028,0.086532261,0.131100869,76.5900005
1/7/2015,76.760002,77.360001,75.82,76.150002,76.150002,22045300,,,,,,,,,0.088248816,0.081594181,0.089504143,0.086532261,0.098432735,77.1550025
1/8/2015,76.739998,78.230003,76.080002,78.18,78.18,23961000,,,,,,,,,0.088117564,0.087250523,0.091214008,0.099651028,0.11012163,77.91
1/9/2015,78.199997,78.620003,77.199997,77.739998,77.739998,21157000,,,,,,,,,0.097696982,0.089786119,0.098579488,0.096807535,0.093012656,77.1049995
1/12/2015,77.839996,78,76.209999,76.720001,76.720001,19190200,,,,,,,,,0.095334926,0.085755152,0.092068914,0.090215852,0.081011968,76.965
1/13/2015,77.230003,78.080002,75.849998,76.449997,76.449997,25179600,,,,,,,,,0.091332609,0.086275288,0.08970142,0.088470964,0.117557078,76.614998
1/14/2015,76.419998,77.199997,76.029999,76.279999,76.279999,25741000,,,,,,,,,0.086017965,0.080553911,0.09088517,0.08737236,0.120982533,75.0550005
1/15/2015,76.400002,76.57,73.540001,74.050003,74.050003,34134000,,,,,,,,,0.085886766,0.076457968,0.074510068,0.072961115,0.172193524,74.579998
1/16/2015,74.040001,75.32,73.839996,75.18,75.18,21791500,,,,,,,,,0.070402211,0.068331058,0.076482941,0.080263668,0.096884141,75.564999
1/20/2015,75.720001,76.309998,74.82,76.239998,76.239998,22821600,,,,,,,,,0.08142511,0.074767557,0.082927792,0.087113855,0.103169431,76.5750005
1/21/2015,76.160004,77.300003,75.849998,76.739998,76.739998,25096700,,,,,,,,,0.084312079,0.081204102,0.08970142,0.090345082,0.117051252,77.215
1/22/2015,77.169998,77.75,76.68,77.650002,77.650002,19519500,,,,,,,,,0.090938902,0.08412977,0.095159805,0.09622594,0.083021235,77.6150015
1/23/2015,77.650002,78.190002,77.040001,77.830002,77.830002,16746500,,,,,,,,,0.094088328,0.086990456,0.097527298,0.097389182,0.066101412,77.880001
1/26/2015,77.980003,78.470001,77.290001,77.5,77.5,19260800,,,,,,,,,0.096253546,0.088810877,0.099171386,0.095256559,0.081442743,76.254997
1/27/2015,76.709999,76.879997,75.629997,75.779999,75.779999,20110000,,,,,,,,,0.087920734,0.078473422,0.088254617,0.084141134,0.086624248,76.8199995
1/28/2015,76.900002,77.639999,76,76.239998,76.239998,53306400,,,,,,,,,0.089167391,0.083414596,0.090687886,0.087113855,0.289176438,76.114998
1/29/2015,76.849998,78.019997,74.209999,78,78,61293500,,,,,,,,,0.088839302,0.085885164,0.078916211,0.098487786,0.337910777,76.955002
1/30/2015,78,78.160004,75.75,75.910004,75.910004,42649500,,,,,,,,,0.096384752,0.086795423,0.089043799,0.084981285,0.224151965,74.9449995
2/2/2015,76.110001,76.139999,73.75,74.989998,74.989998,41955300,,,,,,,,,0.083983997,0.073662304,0.075891096,0.079035789,0.219916212,74.7200015
2/3/2015,75.190002,75.580002,73.860001,75.400002,75.400002,26957700,,,,,,,,,0.077947654,0.070021468,0.076614501,0.081685421,0.128406388,75.68
2/4/2015,75.089996,76.349998,75.010002,75.629997,75.629997,20277400,,,,,,,,,0.07729149,0.075027618,0.084177312,0.083171753,0.087645661,75.595001
2/5/2015,75.709999,75.980003,75.209999,75.610001,75.610001,15062600,,,,,,,,,0.081359484,0.072622086,0.085492562,0.083042529,0.055826875,74.9749985
2/6/2015,75.68,75.699997,74.25,74.470001,74.470001,21211000,,,,,,,,,0.081162653,0.070801619,0.079179271,0.075675333,0.093342144,74.1399995
2/9/2015,74.050003,74.830002,73.449997,74.440002,74.440002,16194300,,,,,,,,,0.070467837,0.065145322,0.07391817,0.075481466,0.062732091,74.919998
2/10/2015,74.849998,75.339996,74.5,75.190002,75.190002,15811300,,,,,,,,,0.075716803,0.068461062,0.080823359,0.080328306,0.060395166,75.8899995
2/11/2015,75.089996,76.75,75.029999,76.510002,76.510002,20877400,,,,,,,,,0.07729149,0.077628243,0.084308819,0.088858744,0.09130664,76.380001
2/12/2015,76.860001,76.870003,75.889999,76.230003,76.230003,17235000,,,,,,,,,0.088904934,0.078408445,0.089964481,0.087049263,0.069082058,75.9900015
2/13/2015,76.459999,76.480003,75.5,75.739998,75.739998,18621900,,,,,,,,,0.086280421,0.07587285,0.087399711,0.083882629,0.077544411,75.995003
2/17/2015,75.300003,76.910004,75.080002,75.599998,75.599998,25254400,,,,,,,,,0.078669398,0.078668513,0.084637656,0.082977885,0.11801348,76.1749995
2/18/2015,75.940002,76.900002,75.449997,76.709999,76.709999,22426400,,,,,,,,,0.082868591,0.078603485,0.087070873,0.090151215,0.100758067,78.3949965
2/19/2015,76.989998,79.839996,76.949997,79.419998,79.419998,45851200,,,,,,,,,0.089757877,0.097717938,0.0969354,0.107664457,0.243687557,79.7699965
2/20/2015,79.550003,80.339996,79.199997,79.900002,79.900002,36931700,,,,,,,,,0.106554708,0.100968702,0.111732191,0.11076646,0.189264058,79.2849995
2/23/2015,79.959999,80.190002,78.379997,78.839996,78.839996,24139100,,,,,,,,,0.109244794,0.099993511,0.106339583,0.103916221,0.11120833,78.7900005
2/24/2015,78.5,79.480003,78.099998,78.449997,78.449997,18897100,,,,,,,,,0.099665376,0.095377433,0.104498211,0.10139587,0.07922358,79.3499985
2/25/2015,78.5,80.199997,78.5,79.559998,79.559998,25593800,,,,,,,,,0.099665376,0.100058494,0.107128765,0.1085692,0.120084373,80.545002
2/26/2015,79.879997,81.370003,79.720001,80.410004,80.410004,31111900,,,,,,,,,0.108719881,0.107665321,0.11515192,0.114062324,0.153753785,79.925003
2/27/2015,80.68,81.230003,78.620003,78.970001,78.970001,30739200,,,,,,,,,0.1139689,0.106755107,0.107917947,0.104756372,0.151479707,79.189999
