Date,Open,High,Low,Close,Adj Close,Volume,,,Open,High,Low,Close,Volume,,Open,High,Low,Close,Volume,Stock
7/23/2014,220.009995,224.75,219.429993,222.490005,222.490005,3083300,,,,,,,,,0.317919528,0.297391749,0.328913105,0.326606742,0.072041385,222.9500045
7/24/2014,223.25,225.100006,220.800003,223.539993,223.539993,3245500,,,,,,,,,0.331178132,0.298883421,0.334662203,0.330957581,0.076965579,224.3600005
7/25/2014,222.720001,226.970001,221.75,223.570007,223.570007,3087100,,,,,,,,,0.329009293,0.306853056,0.338648762,0.33108195,0.072156748,226.699997
7/28/2014,224.25,232,221.399994,224.820007,224.820007,6514300,,,,,,,,,0.335270287,0.328290147,0.33718,0.33626158,0.176202359,226.580002
7/29/2014,226.610001,228.300003,224.860001,225.009995,225.009995,3382400,,,,,,,,,0.344927778,0.312521322,0.351699543,0.337048834,0.081121696,225.3199995
7/30/2014,221.919998,229.600006,221.039993,228.919998,228.919998,4927800,,,,,,,,,0.325735557,0.318061737,0.335669295,0.353250727,0.128038155,226.449997
7/31/2014,229.259995,231.399994,221.5,223.300003,223.300003,7749100,,,,,,,,,0.355771965,0.325733012,0.337599664,0.329963133,0.213689381,231.75
8/1/2014,226.089996,237.5,226,233.270004,233.270004,11895800,,,,,,,,,0.342799836,0.35173031,0.356483424,0.371275863,0.339578134,236.885002
8/4/2014,234.380005,240.5,233.270004,238.520004,238.520004,5959700,,,,,,,,,0.376723841,0.364515854,0.386991204,0.393030307,0.15936538,239.3400035
8/5/2014,237.470001,242.990005,235.690002,238.490005,238.490005,5388600,,,,,,,,,0.389368585,0.375127877,0.397146462,0.392906,0.142027481,245
8/6/2014,238.899994,251.419998,238.580002,248.929993,248.929993,9249300,,,,,,,,,0.395220338,0.411055225,0.409274033,0.436166216,0.259233623,252.9049985
8/7/2014,250.119995,256.690002,249.119995,252.389999,252.389999,7478900,,,,,,,,,0.441134325,0.433515181,0.453503966,0.450503456,0.205486439,249.1299975
8/8/2014,251.160004,251.759995,246.5,248.130005,248.130005,5090100,,,,,,,,,0.445390203,0.412504241,0.442509442,0.432851303,0.132965385,259.369995
8/11/2014,255.479996,263.73999,255,259.320007,259.320007,8101300,,,,,,,,,0.463068282,0.463561158,0.478178766,0.479219355,0.224381743,257.439995
8/12/2014,258.079987,260.299988,254.580002,259.959991,259.959991,6382300,,,,,,,,,0.473707849,0.448900392,0.47641629,0.481871259,0.172195001,262.625
8/13/2014,262.01001,265.640015,259.609985,260.309998,260.309998,6932600,,,,,,,,,0.489790113,0.471658775,0.497524066,0.483321585,0.188901437,259.75
8/14/2014,262.48999,263,256.5,261.380005,261.380005,4126600,,,,,,,,,0.491754266,0.460407433,0.484473353,0.487755376,0.1037147,260.294998
8/15/2014,261.480011,262.089996,258.5,262.01001,262.01001,3867900,,,,,,,,,0.487621275,0.456529134,0.492866135,0.49036593,0.095860884,263.505005
8/18/2014,263.25,267.26001,259.75,259.940002,259.940002,5849200,,,,,,,,,0.494864345,0.478562947,0.498111624,0.481788431,0.156010735,255.474991
8/19/2014,258.869995,259.329987,251.619995,256.76001,256.76001,5334800,,,,,,,,,0.476940684,0.444766395,0.463994943,0.468611486,0.140394178,255.869995
8/20/2014,254.669998,258.73999,253,255.710007,255.710007,3027900,,,,,,,,,0.459753644,0.442251918,0.469785984,0.464260585,0.070359509,256.0299915
8/21/2014,256.519989,258.799988,253.259995,254.339996,254.339996,2915600,,,,,,,,,0.467324095,0.44250762,0.470877025,0.458583666,0.066950218,254.7800065
8/22/2014,254.539993,256.950012,252.610001,256.779999,256.779999,2833400,,,,,,,,,0.459221643,0.434623304,0.468149396,0.468694315,0.064454726,260.9349975
8/25/2014,258.190002,263.679993,258.190002,262.549988,262.549988,4318100,,,,,,,,,0.474158047,0.463305459,0.491565262,0.492603439,0.109528407,263.580002
8/26/2014,264.980011,265.5,261.660004,261.73999,261.73999,3818000,,,,,,,,,0.501943819,0.471062053,0.506126748,0.489247048,0.094345981,262.2649995
8/27/2014,263.5,264.23999,260.290009,263.25,263.25,2985100,,,,,,,,,0.495887384,0.465692081,0.500377713,0.495504082,0.069060153,263.060013
8/28/2014,261.890015,264.480011,261.640015,263.859985,263.859985,2844900,,,,,,,,,0.489299075,0.466715014,0.506042866,0.498031679,0.064803852,269.755005
8/29/2014,268.700012,272,267.51001,269.700012,269.700012,6447100,,,,,,,,,0.517166641,0.498764064,0.530675661,0.52223102,0.174162249,279.5950015
9/2/2014,275.5,284.890015,274.299988,284.119995,284.119995,9852400,,,,,,,,,0.544993248,0.553699348,0.559169064,0.581983156,0.277543003,284.050003
9/3/2014,287.670013,288,280.100006,281.190002,281.190002,6772300,,,,,,,,,0.594794832,0.566953631,0.583508208,0.569842133,0.184034925,285.9100035
9/4/2014,284.01001,291.420013,280.399994,286.040009,286.040009,8341700,,,,,,,,,0.579817531,0.581529206,0.584767075,0.589939125,0.231679994,277.705002
9/5/2014,282.549988,282.899994,272.51001,277.390015,277.390015,11169900,,,,,,,,,0.573842894,0.545218181,0.551657616,0.554096113,0.317540696,281.199997
9/8/2014,277.619995,284.880005,277.519989,282.109985,282.109985,5501600,,,,,,,,,0.553668597,0.553656687,0.572681448,0.57365427,0.145458023,281.244995
9/9/2014,282.98999,285.48999,277,278.480011,278.480011,4558800,,,,,,,,,0.575643451,0.55625635,0.570499371,0.558612734,0.116835765,277.535004
9/10/2014,279.5,281.410004,273.660004,281.100006,281.100006,3781300,,,,,,,,,0.561361869,0.53886807,0.556483441,0.569469216,0.093231814,281.710007
9/11/2014,280.459991,284.790009,278.630005,280.309998,280.309998,3766100,,,,,,,,,0.565290302,0.553273138,0.577339509,0.566195657,0.09277036,279.6950075
9/12/2014,280.5,282.390015,277,279.200012,279.200012,3324600,,,,,,,,,0.565454025,0.543044728,0.570499371,0.561596204,0.079366959,261.7649995
9/15/2014,274.369995,274.399994,249.130005,253.860001,253.860001,16455400,,,,,,,,,0.540369092,0.508992474,0.453545971,0.456594708,0.478002028,257.4399945
9/16/2014,255.149994,262.459991,252.419998,260.73999,260.73999,8300100,,,,,,,,,0.461717862,0.458105996,0.467352069,0.485103344,0.230417069,262.100006
9/17/2014,262.410004,264.700012,259.5,261.380005,261.380005,5177700,,,,,,,,,0.491426951,0.467652625,0.497062526,0.487755376,0.135624814,263.9600065
9/18/2014,263.359985,265.600006,262.320007,263.820007,263.820007,3692600,,,,,,,,,0.495314421,0.471488263,0.508896379,0.497866022,0.09053899,258.3499985
9/19/2014,257.98999,261.429993,255.270004,259.320007,259.320007,6810900,,,,,,,,,0.473339567,0.453716302,0.479311809,0.479219355,0.185206774,250.364998
9/22/2014,255,256.019989,244.710007,250.029999,250.029999,8214100,,,,,,,,,0.461104064,0.430659687,0.434997931,0.440724315,0.227806214,249.4000015
9/23/2014,245.220001,253.800003,245,250.410004,250.410004,5658700,,,,,,,,,0.421082788,0.421198444,0.436214855,0.442298943,0.150227387,249.9399945
9/24/2014,251.119995,252.839996,247.039993,252.139999,252.139999,3749500,,,,,,,,,0.44522648,0.417107041,0.444775464,0.44946753,0.092266404,250.5300065
9/25/2014,252.520004,254.960007,246.100006,246.949997,246.949997,4834200,,,,,,,,,0.450955535,0.426142205,0.440830911,0.4279617,0.125196573,247.9000015
9/26/2014,248.25,249.729996,246.070007,246.600006,246.600006,3795400,,,,,,,,,0.433482015,0.403852693,0.440705023,0.426511441,0.093659872,245.010002
9/29/2014,244,248.639999,241.380005,245.259995,245.259995,4852700,,,,,,,,,0.416090355,0.399207292,0.42102394,0.420958832,0.125758211,243.8849945
9/30/2014,246.919998,247.649994,240.119995,242.679993,242.679993,4238300,,,,,,,,,0.42803944,0.394988041,0.415736446,0.410268069,0.107105776,239.154999
10/1/2014,242.199997,242.660004,235.649994,240.240005,240.240005,5941700,,,,,,,,,0.408724463,0.373721463,0.396978573,0.400157481,0.158818922,249.074997
10/2/2014,250.199997,252.789993,245.360001,251.419998,251.419998,8998200,,,,,,,,,0.441461706,0.416893935,0.43772556,0.446484059,0.251610533,253.7649995
10/3/2014,253.059998,256.5,251.029999,255.210007,255.210007,5406300,,,,,,,,,0.453165274,0.432705421,0.461519089,0.462188733,0.142564831,260.144989
10/6/2014,259.130005,262.48999,257.799988,260.619995,260.619995,7713300,,,,,,,,,0.478004686,0.458233848,0.489928611,0.48460612,0.212602537,258.5949935
10/7/2014,258.529999,261.459991,255.729996,259.570007,259.570007,4485500,,,,,,,,,0.475549368,0.453844148,0.481242115,0.480255281,0.114610466,257.760002
10/8/2014,260.100006,262.880005,252.639999,259.279999,259.279999,5055100,,,,,,,,,0.48197408,0.459896032,0.468275279,0.479053574,0.131902828,259.9700015
10/9/2014,262.25,265.540009,254.399994,257.01001,257.01001,7361300,,,,,,,,,0.49077219,0.471232565,0.475660906,0.469647412,0.201916246,240.544998
10/10/2014,244.639999,245.889999,235.199997,236.910004,236.910004,12888300,,,,,,,,,0.41870933,0.38748721,0.39509021,0.386358944,0.369709224,229.9800035
10/13/2014,238.570007,238.960007,221,224.589996,224.589996,11268700,,,,,,,,,0.39386998,0.357952638,0.335501469,0.335308482,0.320540143,227.7350005
10/14/2014,228.25,232.470001,223,227.059998,227.059998,7105300,,,,,,,,,0.351638908,0.330293219,0.343894251,0.345543438,0.194144399,224.155006
10/15/2014,220,230.990005,217.320007,229.699997,229.699997,9147300,,,,,,,,,0.317878627,0.323985702,0.320058779,0.356482812,0.256137027,224.510002
10/16/2014,219.720001,229.919998,219.100006,226.350006,226.350006,5399300,,,,,,,,,0.316732827,0.319425494,0.327528351,0.342601442,0.14235232,230.6600035
10/17/2014,233.380005,234.770004,226.550003,227.479996,227.479996,10549400,,,,,,,,,0.372631686,0.340095482,0.358791452,0.347283786,0.298703073,228.9549945
10/20/2014,226.720001,232.399994,225.509995,230.470001,230.470001,3494400,,,,,,,,,0.345377915,0.32999486,0.354427172,0.35967348,0.08452188,233.095001
10/21/2014,234.270004,235.389999,230.800003,235.339996,235.339996,4130300,,,,,,,,,0.3762737,0.342737807,0.376626114,0.379853296,0.103827028,233.9749985
10/22/2014,233.190002,237.389999,230.559998,231.100006,231.100006,4116600,,,,,,,,,0.371854164,0.351261503,0.375618959,0.362284034,0.103411113,234.1399995
10/23/2014,234.660004,236.279999,232,235.289993,235.289993,3492400,,,,,,,,,0.37786964,0.346530852,0.381661771,0.379646099,0.084461162,234.5
10/24/2014,236.270004,237.800003,231.199997,235.240005,235.240005,3463300,,,,,,,,,0.38445801,0.353008877,0.378304645,0.379438963,0.083577722,227.4599995
10/27/2014,234.25,234.610001,220.309998,221.669998,221.669998,9553300,,,,,,,,,0.37619184,0.339413574,0.33260595,0.323208876,0.268462692,236.425003
10/28/2014,229.600006,244.600006,228.25,242.770004,242.770004,10516300,,,,,,,,,0.357163342,0.381989456,0.365925304,0.410641048,0.297698197,238.5699995
10/29/2014,241.130005,241.5,235.639999,238.100006,238.100006,4962500,,,,,,,,,0.404345889,0.368777702,0.39693663,0.39128996,0.129091605,237.779999
10/30/2014,238.139999,240.5,235.059998,238.660004,238.660004,3228400,,,,,,,,,0.39211032,0.364515854,0.394502719,0.393610426,0.076446444,240.9349975
10/31/2014,242.509995,243.119995,238.75,241.699997,241.699997,3775300,,,,,,,,,0.409993023,0.375681874,0.409987411,0.406207256,0.093049661,244.4400025
11/3/2014,243,247.559998,241.320007,242.589996,242.589996,4203800,,,,,,,,,0.411998199,0.394604492,0.420772165,0.409895148,0.106058398,239.4400025
11/4/2014,240.490005,242.350006,236.529999,238.929993,238.929993,3682600,,,,,,,,,0.40172691,0.372400298,0.400671418,0.39472918,0.090235402,235.945
11/5/2014,241,241.360001,230.529999,230.970001,230.970001,9045900,,,,,,,,,0.403813889,0.368181048,0.375493072,0.361745332,0.253058647,237.595001
11/6/2014,234.490005,246.690002,228.5,241.220001,241.220001,15354700,,,,,,,,,0.377173978,0.390896701,0.366974402,0.404218294,0.444586119,240.0199965
11/7/2014,242.190002,242.839996,237.199997,240.199997,240.199997,5161000,,,,,,,,,0.408683562,0.374488561,0.403482992,0.3999917,0.135117822,239.840004
11/10/2014,239.110001,242.880005,236.800003,241.929993,241.929993,4577200,,,,,,,,,0.396079719,0.374659073,0.401804461,0.407160291,0.117394367,246.9100035
11/11/2014,242.550003,251.820007,242,251.080002,251.080002,7948800,,,,,,,,,0.410156742,0.412760003,0.423625682,0.445075217,0.219752029,248.959999
11/12/2014,249.720001,252.339996,245.580002,249.100006,249.100006,5870800,,,,,,,,,0.439497487,0.414976117,0.43864877,0.4368707,0.156666485,253
11/13/2014,250.619995,255.75,250.25,251.699997,251.699997,6236000,,,,,,,,,0.443180403,0.429509035,0.458245909,0.447644292,0.167753511,253.675003
11/14/2014,250,258.850006,248.5,258.679993,258.679993,6101100,,,,,,,,,0.440643287,0.442720789,0.450902224,0.476567327,0.163658112,255.510002
11/17/2014,257.48999,259,252.020004,253.979996,253.979996,4025700,,,,,,,,,0.471293489,0.443360041,0.465673538,0.457091932,0.100651499,257.7499925
11/18/2014,255.860001,259.98999,255.509995,257.700012,257.700012,4473000,,,,,,,,,0.464623321,0.447579228,0.480318905,0.472506576,0.114230982,248.7400055
11/19/2014,250.610001,251.880005,245.600006,247.740005,247.740005,7918500,,,,,,,,,0.443139506,0.413015705,0.438732715,0.431235259,0.218832158,248.4649965
11/20/2014,247.949997,250.929993,246,248.710007,248.710007,3587200,,,,,,,,,0.432254356,0.408966898,0.440411246,0.43525466,0.087339174,247.4749985
11/21/2014,252.210007,252.779999,242.169998,242.779999,242.779999,7485100,,,,,,,,,0.449686979,0.416851342,0.42433906,0.410682464,0.205674663,244.1200025
11/24/2014,245.199997,247.600006,240.639999,246.720001,246.720001,4789700,,,,,,,,,0.421000929,0.394775,0.417918586,0.427008664,0.123845607,247.9049985
11/25/2014,247.350006,249.720001,246.089996,248.089996,248.089996,3159800,,,,,,,,,0.4297991,0.403810096,0.440788905,0.432685518,0.074363832,247.800003
11/26/2014,248.339996,249,246.600006,248.440002,248.440002,1981200,,,,,,,,,0.433850293,0.400741562,0.442929106,0.434135839,0.038582974,244.605003
11/28/2014,245.350006,246.690002,242.520004,244.520004,244.520004,2119700,,,,,,,,,0.421614789,0.390896701,0.425807822,0.417892529,0.042787665,235.739998
12/1/2014,241.160004,242.470001,229.009995,231.639999,231.639999,8619400,,,,,,,,,0.40446865,0.372911699,0.36911454,0.364521605,0.240110627,231.4400025
12/2/2014,234.570007,234.880005,228,231.429993,231.429993,5887000,,,,,,,,,0.377501359,0.34056429,0.364876206,0.363651403,0.157158297,227.6100005
12/3/2014,226.25,229.720001,225.5,229.300003,229.300003,5307700,,,,,,,,,0.343454598,0.318573138,0.354385229,0.354825355,0.139571455,229.354996
12/4/2014,228.600006,230.899994,227.809998,228.279999,228.279999,3855600,,,,,,,,,0.353071187,0.323602088,0.364078884,0.350598761,0.095487471,225.824997
12/5/2014,228.669998,229.389999,222.259995,223.710007,223.710007,6063600,,,,,,,,,0.353357605,0.317166719,0.340788901,0.331662069,0.162519657,218.5999985
12/8/2014,221.539993,224.860001,212.339996,214.360001,214.360001,9225600,,,,,,,,,0.324180517,0.297860557,0.299160705,0.292918415,0.25851412,211
12/9/2014,209.339996,217.729996,204.270004,216.889999,216.889999,9431500,,,,,,,,,0.274256234,0.267473559,0.265295862,0.303401977,0.264764993,212.2350005
12/10/2014,214.130005,216.770004,207.699997,209.839996,209.839996,7314100,,,,,,,,,0.293857695,0.26338222,0.279689454,0.274188853,0.200483312,211.8299945
12/11/2014,210.529999,215.429993,208.229996,208.880005,208.880005,6694400,,,,,,,,,0.279125912,0.257671296,0.281913538,0.270210935,0.181669976,208.0899965
12/12/2014,204.820007,211.679993,204.5,207,207,7173800,,,,,,,,,0.255759737,0.241689367,0.266261016,0.262420752,0.196223975,206.2350005
12/15/2014,209.289993,209.800003,202.669998,204.039993,204.039993,5218300,,,,,,,,,0.274051614,0.233677135,0.258581611,0.25015536,0.136857381,199.524994
12/16/2014,200.889999,203.679993,195.369995,197.809998,197.809998,8426100,,,,,,,,,0.239677534,0.207594583,0.227947944,0.224340107,0.234242275,199.649994
12/17/2014,193.059998,206.649994,192.649994,205.820007,205.820007,7367800,,,,,,,,,0.207635954,0.220252276,0.216533756,0.25753121,0.202113578,215.1200025
12/18/2014,212.380005,218.440002,211.800003,218.259995,218.259995,7483300,,,,,,,,,0.286696423,0.270499497,0.296894683,0.309078834,0.205620017,217.449997
12/19/2014,220.190002,220.399994,214.5,219.289993,219.289993,6910500,,,,,,,,,0.318656144,0.278852685,0.308224927,0.31334684,0.188230508,221.1599965
12/22/2014,220,224.059998,218.259995,222.600006,222.600006,4799400,,,,,,,,,0.317878627,0.294451065,0.324003336,0.327062553,0.124140088,221.9200055
12/23/2014,223.809998,224.320007,219.520004,220.970001,220.970001,4505700,,,,,,,,,0.33346973,0.295559184,0.329290827,0.320308296,0.115223714,220.875
12/24/2014,219.770004,222.5,219.25,222.259995,222.259995,1332200,,,,,,,,,0.316937447,0.287802591,0.328157784,0.325653649,0.018880125,225
12/26/2014,221.509995,228.5,221.5,227.820007,227.820007,3327000,,,,,,,,,0.324057761,0.313373679,0.337599664,0.348692691,0.07943982,225.965004
12/29/2014,226.899994,227.910004,224.020004,225.710007,225.710007,2802500,,,,,,,,,0.346114474,0.310859206,0.348174587,0.339949476,0.06351664,223.524994
12/30/2014,223.990005,225.649994,221.399994,222.229996,222.229996,2903200,,,,,,,,,0.334206347,0.301227387,0.33718,0.325529342,0.066573769,223.9649965
12/31/2014,223.089996,225.679993,222.25,222.410004,222.410004,2402100,,,,,,,,,0.33052337,0.301355238,0.340746958,0.326275241,0.051360984,218.2549975
1/2/2015,222.869995,223.25,213.259995,219.309998,219.309998,4764400,,,,,,,,,0.329623092,0.290998977,0.303021381,0.313429735,0.12307753,211.830002
1/5/2015,214.550003,216.5,207.160004,210.089996,210.089996,5368500,,,,,,,,,0.295576392,0.262231504,0.277423433,0.275224779,0.141417269,209.205002
1/6/2015,210.059998,214.199997,204.210007,211.279999,211.279999,6261900,,,,,,,,,0.277202594,0.252429241,0.265044091,0.280155799,0.168539803,212.279999
1/7/2015,213.350006,214.779999,209.779999,210.949997,210.949997,2968400,,,,,,,,,0.290665818,0.254901121,0.288417956,0.278788369,0.068553161,211.904999
1/8/2015,212.809998,213.800003,210.009995,210.619995,210.619995,3442500,,,,,,,,,0.288456022,0.250724527,0.28938311,0.277420938,0.082946259,207.4700015
1/9/2015,208.919998,209.979996,204.960007,206.660004,206.660004,4591300,,,,,,,,,0.272537537,0.234444238,0.268191385,0.261011909,0.117822425,201.8600005
1/12/2015,203.050003,204.470001,199.25,202.210007,202.210007,5944200,,,,,,,,,0.248516606,0.210961477,0.244229962,0.24257244,0.158894819,204.2600025
1/13/2015,203.320007,207.610001,200.910004,204.25,204.25,4477300,,,,,,,,,0.249621504,0.22434368,0.251195988,0.251025567,0.114361524,190.0999985
1/14/2015,185.830002,195.199997,185,192.690002,192.690002,11551900,,,,,,,,,0.178049687,0.17145413,0.184431389,0.203124361,0.32913775,192.875
1/15/2015,194.490005,195.75,190,191.869995,191.869995,5216500,,,,,,,,,0.213487764,0.173798159,0.205413345,0.199726495,0.136802735,192.0699995
1/16/2015,190.699997,194.490005,189.649994,193.070007,193.070007,3603200,,,,,,,,,0.197978463,0.168428252,0.203944582,0.204698989,0.087824915,190.579994
1/20/2015,193.869995,194.119995,187.039993,191.929993,191.929993,4489400,,,,,,,,,0.210950587,0.166851325,0.192991997,0.199975109,0.114728866,194.094994
1/21/2015,189.550003,198.679993,189.509995,196.570007,196.570007,4153000,,,,,,,,,0.193272509,0.186285344,0.203357092,0.219201952,0.104516172,199.220001
1/22/2015,197,203.240005,195.199997,201.619995,201.619995,4116900,,,,,,,,,0.223759054,0.205719421,0.227234566,0.240127605,0.10342022,200.915001
1/23/2015,200.289993,203.5,198.330002,201.289993,201.289993,3438600,,,,,,,,,0.237222216,0.20682748,0.240369291,0.238760175,0.08282786,204.834999
1/26/2015,201.830002,208.619995,201.050003,206.550003,206.550003,3234500,,,,,,,,,0.243524172,0.228648121,0.251783479,0.260556097,0.076631633,205.665001
1/27/2015,204.419998,208.029999,203.300003,205.979996,205.979996,2781000,,,,,,,,,0.254122838,0.226133647,0.261225359,0.258194157,0.062863926,202.3949965
1/28/2015,206.110001,206.369995,198.419998,199.369995,199.369995,3149600,,,,,,,,,0.261038593,0.219058963,0.240746949,0.230804272,0.074054172,201.239998
1/29/2015,201.070007,205.979996,196.5,205.199997,205.199997,3548100,,,,,,,,,0.240414155,0.217396846,0.232689887,0.254962073,0.086152146,205.2350005
1/30/2015,203.960007,207.470001,203,203.600006,203.600006,3007000,,,,,,,,,0.252240484,0.223747021,0.259966429,0.248332184,0.06972501,207.625
2/2/2015,203.970001,211.949997,203.300003,210.940002,210.940002,4149200,,,,,,,,,0.252281381,0.242840083,0.261225359,0.278746952,0.104400809,215.8199995
2/3/2015,213.220001,220.369995,211.270004,218.360001,218.360001,4812900,,,,,,,,,0.290133818,0.278724834,0.2946706,0.309493229,0.124549931,219.1399995
2/4/2015,218.289993,221.479996,216.800003,218.550003,218.550003,3305400,,,,,,,,,0.310881012,0.283455489,0.317876639,0.310280541,0.07878407,222.5599975
2/5/2015,219.880005,225.479996,219.639999,220.990005,220.990005,3522900,,,,,,,,,0.317387588,0.300502881,0.329794373,0.320391186,0.085387105,219.949997
2/6/2015,222,223.399994,216.5,217.360001,217.360001,3233200,,,,,,,,,0.326062937,0.291638229,0.316617709,0.305349526,0.076592166,214.959999
2/9/2015,215.380005,217.929993,211.990005,217.479996,217.479996,3472400,,,,,,,,,0.298972889,0.268325916,0.297692006,0.305846749,0.083853986,217.75
2/10/2015,217.550003,220.5,215,216.289993,216.289993,5390500,,,,,,,,,0.307852858,0.279278895,0.310323122,0.300915729,0.142085162,211.010002
2/11/2015,212.210007,214.740005,207.279999,212.800003,212.800003,9769100,,,,,,,,,0.286000765,0.254730673,0.277926979,0.286454245,0.275014117,198.1849975
2/12/2015,193.570007,203.089996,193.279999,202.880005,202.880005,15649600,,,,,,,,,0.20972299,0.205080106,0.219177503,0.245348713,0.453538923,203.4500045
2/13/2015,202.899994,205.990005,200.910004,203.770004,203.770004,6191000,,,,,,,,,0.247902746,0.217439503,0.251195988,0.249036605,0.166387366,203.5999985
2/17/2015,205.699997,205.699997,201.5,204.350006,204.350006,3979600,,,,,,,,,0.259360793,0.216203533,0.253671842,0.251439962,0.09925196,204.385002
2/18/2015,204.169998,206.169998,202.600006,204.460007,204.460007,2708800,,,,,,,,,0.253099799,0.218206606,0.258287898,0.251895773,0.060672022,208.095001
2/19/2015,205,212.440002,203.75,211.710007,211.710007,5154100,,,,,,,,,0.256496297,0.244928409,0.263113722,0.281937625,0.134908347,213.705002
2/20/2015,210.779999,217.600006,209.809998,217.110001,217.110001,5982100,,,,,,,,,0.28014895,0.266919562,0.288543844,0.3043136,0.160045417,212.2649995
2/23/2015,215.660004,218.199997,206.330002,207.339996,207.339996,8499800,,,,,,,,,0.300118689,0.269476632,0.27394042,0.263829594,0.236479717,204.494995
2/24/2015,207.289993,207.289993,201.699997,204.110001,204.110001,6584900,,,,,,,,,0.265867304,0.222979854,0.254511108,0.250445452,0.178345689,204.8600005
2/25/2015,204.940002,207.139999,202.580002,203.759995,203.759995,3909500,,,,,,,,,0.256250775,0.222340603,0.258203953,0.248995131,0.097123809,206.6549985
2/26/2015,204,211.089996,202.220001,207.190002,207.190002,6472900,,,,,,,,,0.252404141,0.239174889,0.256693248,0.263208064,0.174945506,205.675003
2/27/2015,206.899994,208.550003,202.800003,203.339996,203.339996,3882100,,,,,,,,,0.264271367,0.228349825,0.259127163,0.24725478,0.096291979,199.584999
